,id,brand,title,sold_price,actual_price,url
45,46,Voroxy,Men Regular Fit Solid Spread Collar Casual Shirt,₹309,"₹1,799",https://www.flipkart.com/voroxy-men-solid-casual-black-shirt/p/itmd0fc528d8375d?pid=SHTGBYE4GYKZ7DW8&lid=LSTSHTGBYE4GYKZ7DW8BWQK2B&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_6&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTGBYE4GYKZ7DW8.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
46,47,HIGHLANDER,Men Slim Fit Solid Cut Away Collar Casual Shirt,₹437,"₹1,249",https://www.flipkart.com/highlander-men-solid-casual-green-shirt/p/itmfgmng9uut6jcs?pid=SHTFGM8VMYZM6EQY&lid=LSTSHTFGM8VMYZM6EQY4W4SU2&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_7&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTFGM8VMYZM6EQY.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
47,48,tallwalker,Men Slim Fit Checkered Casual Shirt,₹474,"₹1,287",https://www.flipkart.com/tallwalker-men-checkered-casual-red-shirt/p/itme749903c49f01?pid=SHTGHYEYAXZFHHHW&lid=LSTSHTGHYEYAXZFHHHW0MUF4B&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_8&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnqbjVlf93ddL0d0VfCTBt86J7DwpZvm7%2BQF2SbPrqdCpg%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
48,49,The Indian Garage Co.,Men Regular Fit Checkered Cut Away Collar Casual Shirt,₹696,"₹2,049",https://www.flipkart.com/indian-garage-co-men-checkered-casual-grey-shirt/p/itm7df06900a7bfa?pid=SHTGMF9Y3XR59TQS&lid=LSTSHTGMF9Y3XR59TQSVFLPEE&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_9&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTGMF9Y3XR59TQS.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
49,50,METRONAUT By Flipkart,Men Slim Fit Checkered Casual Shirt,₹339,"₹1,699",https://www.flipkart.com/metronaut-flipkart-men-checkered-casual-multicolor-shirt/p/itme2d64a7827aa9?pid=SHTG9AJGYDQHZQ2D&lid=LSTSHTG9AJGYDQHZQ2DE7GUXI&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_10&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTG9AJGYDQHZQ2D.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
50,51,CAZZBA,Men Regular Fit Solid Cut Away Collar Casual Shirt,₹469,"₹1,699",https://www.flipkart.com/cazzba-men-solid-casual-blue-shirt/p/itmfbcb0c6926f3b?pid=SHTG5YDVE2EBUEG9&lid=LSTSHTG5YDVE2EBUEG9IIR5FW&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_11&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnphZOkEB%2FfhFGLy5jG8pvYQUXggMcUWLh2AlbQBm0ro4w%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
51,52,CAZZBA,Men Regular Fit Checkered Cut Away Collar Casual Shirt,₹479,"₹1,287",https://www.flipkart.com/cazzba-men-checkered-casual-dark-green-shirt/p/itmf39fe91d08aed?pid=SHTGZYQZXJTSRBNQ&lid=LSTSHTGZYQZXJTSRBNQO7HVKT&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_12&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnpdmgc80AERPZPyskbFQ4ok1da1OThdcC7GP3swK2N33Q%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
52,53,VeBNoR,Men Regular Fit Solid Mandarin Collar Casual Shirt,₹379,"₹1,849",https://www.flipkart.com/vebnor-men-solid-casual-black-shirt/p/itm73625f9878e20?pid=SHTFV8VB2WSJX946&lid=LSTSHTFV8VB2WSJX946OPX7S3&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_13&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTFV8VB2WSJX946.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
53,54,VeBNoR,Men Regular Fit Solid Mandarin Collar Casual Shirt,₹379,"₹1,849",https://www.flipkart.com/vebnor-men-solid-casual-light-blue-shirt/p/itm8362750a1e4d6?pid=SHTFXEGAH29BRAS2&lid=LSTSHTFXEGAH29BRAS2Z7GRHM&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_14&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTFXEGAH29BRAS2.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
54,55,Voroxy,Men Regular Fit Solid Spread Collar Casual Shirt,₹309,"₹1,799",https://www.flipkart.com/voroxy-men-solid-casual-dark-green-shirt/p/itm619a316d45389?pid=SHTGBYE4A2F8SNC7&lid=LSTSHTGBYE4A2F8SNC7BCW8NL&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_15&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTGBYE4A2F8SNC7.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
55,56,COMBRAIDED,Men Regular Fit Striped Spread Collar Casual Shirt,₹329,"₹1,499",https://www.flipkart.com/combraided-men-striped-casual-white-black-shirt/p/itm2fa03b1d532b7?pid=SHTGGRGHPHKYKZJ6&lid=LSTSHTGGRGHPHKYKZJ6MYBJAT&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_16&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTGGRGHPHKYKZJ6.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
56,57,allan peter,Men Regular Fit Printed Casual Shirt,₹409,"₹1,379",https://www.flipkart.com/allan-peter-men-printed-casual-light-blue-shirt/p/itm6d141034dc977?pid=SHTGAK5MBHFCYC7R&lid=LSTSHTGAK5MBHFCYC7RVXW8RS&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_17&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnol5AD23iStAXWG889uvH%2BcEA0JHR1CZU62rjdoBQXk1w%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
57,58,StyleMODO,Men Slim Fit Solid Slim Collar Casual Shirt,₹414,"₹1,599",https://www.flipkart.com/stylemodo-men-solid-casual-pink-shirt/p/itmb98945bec026c?pid=SHTG3N85EYE36FU6&lid=LSTSHTG3N85EYE36FU60AB6IU&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_18&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnqMpY49lWUdInR7Z6vD5FbAMnJmM%2BybHGOsKT79aOeOog%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
58,59,FUBAR,Men Slim Fit Striped Spread Collar Casual Shirt,₹279,"₹1,299",https://www.flipkart.com/fubar-men-striped-casual-white-blue-shirt/p/itm0eca443dd6fdb?pid=SHTGHKFEAHERNHUA&lid=LSTSHTGHKFEAHERNHUATAVDDU&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_19&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTGHKFEAHERNHUA.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
59,60,Solbiza,Men Regular Fit Solid Spread Collar Casual Shirt,₹329,"₹1,999",https://www.flipkart.com/solbiza-men-solid-casual-black-shirt/p/itm1c00f8f1b491d?pid=SHTG5VZNRAJTYR7U&lid=LSTSHTG5VZNRAJTYR7UZY3HAV&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_20&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTG5VZNRAJTYR7U.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
60,61,tallwalker,Men Slim Fit Checkered Casual Shirt,₹464,"₹1,287",https://www.flipkart.com/tallwalker-men-checkered-casual-red-shirt/p/itm350c611f788cc?pid=SHTGHYJ6WECHUGDF&lid=LSTSHTGHYJ6WECHUGDFJITTYY&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_21&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnqUqY1%2BWoepSKWWeXSPw0nA982Q3U1YQV80yE%2FDiGMDeQ%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
61,62,StyleMODO,Men Slim Fit Solid Button Down Collar Casual Shirt,₹395,"₹1,599",https://www.flipkart.com/stylemodo-men-solid-casual-pink-shirt/p/itm1e19f4b753515?pid=SHTG3N85EGMHTYRF&lid=LSTSHTG3N85EGMHTYRFTST0AR&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_22&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnpH%2F06djWzmdFs5dynadUiXV%2B%2FC0cXQ8KitBCdXudf83Q%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
62,63,VeBNoR,Men Regular Fit Solid Mandarin Collar Casual Shirt,₹379,"₹1,849",https://www.flipkart.com/vebnor-men-solid-casual-maroon-shirt/p/itm52dbdaf216f45?pid=SHTFXEGUZT7JAGKJ&lid=LSTSHTFXEGUZT7JAGKJS0JEYA&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_23&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTFXEGUZT7JAGKJ.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
63,64,Peter England University,Men Super Slim Fit Solid Casual Shirt,₹659,"₹1,199",https://www.flipkart.com/peter-england-university-men-solid-casual-blue-shirt/p/itm58561ac7a44ce?pid=SHTG3XS3ARQZ9GQK&lid=LSTSHTG3XS3ARQZ9GQK0CU4BZ&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_24&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTG3XS3ARQZ9GQK.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
64,65,Pepzo,Men Regular Fit Solid Spread Collar Casual Shirt,₹309,"₹1,999",https://www.flipkart.com/pepzo-men-solid-casual-red-shirt/p/itm841b09ef732d0?pid=SHTFYUQXZCFVDZUK&lid=LSTSHTFYUQXZCFVDZUKDXIJGV&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_25&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTFYUQXZCFVDZUK.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
65,66,VeBNoR,Men Regular Fit Printed Spread Collar Casual Shirt,₹289,"₹1,849",https://www.flipkart.com/vebnor-men-printed-casual-pink-shirt/p/itm358618810be06?pid=SHTGHHQKFF2ZYSAF&lid=LSTSHTGHHQKFF2ZYSAFRJJ2VI&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_26&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTGHHQKFF2ZYSAF.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
66,67,allan peter,Men Regular Fit Printed Casual Shirt,₹359,"₹1,379",https://www.flipkart.com/allan-peter-men-printed-casual-grey-shirt/p/itm7a081e52eacf3?pid=SHTGAK5MTEADHTCP&lid=LSTSHTGAK5MTEADHTCPG72BRP&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_27&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnptBc3IcSNEZE73RtPPBqSGMoBwB1dloeAmV9jInh%2BgTQ%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
67,68,ReSLAG,Men Slim Fit Printed Cut Away Collar Casual Shirt,₹479,"₹1,499",https://www.flipkart.com/reslag-men-printed-casual-multicolor-shirt/p/itm4361837e59b26?pid=SHTGPF8WT6BFWMB6&lid=LSTSHTGPF8WT6BFWMB6ATPEYP&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_28&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnqRBaEFLlqf2oQ9DFMXnxhvEaDDOx35fvBCF59W9lQrOw%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
68,69,Tanip,Men Slim Fit Checkered Slim Collar Casual Shirt,₹289,"₹1,399",https://www.flipkart.com/tanip-men-checkered-casual-blue-white-black-shirt/p/itm9ffb5171a3552?pid=SHTGE85EWWDUN2S4&lid=LSTSHTGE85EWWDUN2S4FCH8CA&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_29&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTGE85EWWDUN2S4.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
69,70,VTEXX,Men Regular Fit Solid Mandarin Collar Casual Shirt,₹329,"₹1,999",https://www.flipkart.com/vtexx-men-solid-casual-white-shirt/p/itmfe4069bed8b09?pid=SHTGN4DCSZDQHUMH&lid=LSTSHTGN4DCSZDQHUMH8HO9M8&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_30&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTGN4DCSZDQHUMH.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
70,71,ReSLAG,Men Slim Fit Solid Cut Away Collar Casual Shirt,₹499,"₹2,299",https://www.flipkart.com/reslag-men-solid-casual-light-green-shirt/p/itm33b2478ab351a?pid=SHTGZTZJQCAZBK92&lid=LSTSHTGZTZJQCAZBK92B6IIJB&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_31&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnqCnEwGcekXV%2BeTNNzDaOqCKH0HaN89JYth0LBWmnnQmw%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
71,72,ReSLAG,Men Regular Fit Washed Cut Away Collar Casual Shirt,₹479,"₹2,299",https://www.flipkart.com/reslag-men-washed-casual-blue-shirt/p/itm92cc7ee8ea419?pid=SHTGZU6X6MAFCFXA&lid=LSTSHTGZU6X6MAFCFXAPKETHM&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_32&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHno3pw%2FOQk5GN7fNzFahWgW4lh3%2BrdK%2BHOJsr9htxvYGXQ%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
72,73,COMBRAIDED,Men Slim Fit Checkered Slim Collar Casual Shirt,₹299,₹999,https://www.flipkart.com/combraided-men-checkered-casual-white-blue-shirt/p/itmb7d6389b01ea1?pid=SHTG6BX7FCXJ6SDK&lid=LSTSHTG6BX7FCXJ6SDKD0TX6E&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_33&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTG6BX7FCXJ6SDK.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
73,74,METRONAUT By Flipkart,Men Slim Fit Checkered Casual Shirt,₹339,"₹1,699",https://www.flipkart.com/metronaut-flipkart-men-checkered-casual-multicolor-shirt/p/itm2a776df662afc?pid=SHTG9AJGNF9YRJ8X&lid=LSTSHTG9AJGNF9YRJ8X6DC0J3&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_34&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTG9AJGNF9YRJ8X.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
74,75,HANUMNTRA,Men Regular Fit Printed Spread Collar Casual Shirt,,,https://www.flipkart.com/hanumntra-men-printed-casual-white-shirt/p/itma1b53100befa6?pid=SHTFZMTVNF7UEGWH&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_35&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTFZMTVNF7UEGWH.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
75,76,Solbiza,Men Regular Fit Solid Mandarin Collar Casual Shirt,₹339,"₹1,999",https://www.flipkart.com/solbiza-men-solid-casual-black-shirt/p/itme0e9ccc908756?pid=SHTGFZCGWSB6T8NT&lid=LSTSHTGFZCGWSB6T8NTNXJWBP&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_36&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTGFZCGWSB6T8NT.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
76,77,ReSLAG,Men Slim Fit Solid Cut Away Collar Casual Shirt,₹499,"₹2,299",https://www.flipkart.com/reslag-men-solid-casual-blue-shirt/p/itm791eba8a28b2c?pid=SHTGZTZJQVNSVPX2&lid=LSTSHTGZTZJQVNSVPX2BJPR1D&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_37&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnpzRCORC9Kt96H8PQKa9Elp8M8wVJT4lSBc07WQbqoMpA%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
77,78,HANUMNTRA,Men Regular Fit Printed Spread Collar Casual Shirt,₹409,"₹1,599",https://www.flipkart.com/hanumntra-men-printed-casual-black-shirt/p/itm4da8ef61091b6?pid=SHTGHGWSUKYMMFHQ&lid=LSTSHTGHGWSUKYMMFHQDV9VEC&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_38&otracker=browse&fm=organic&iid=en_NHH2gFWRpVGgEBNcLKyioEJyUP7hyzymNqSPw3uhHnr9QX%2B2gdtX7asRtBlDQG7Be7ASNg83O2%2BJo4iHrCkHfQ%3D%3D&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
78,79,Try This,Men Slim Fit Color Block Spread Collar Casual Shirt,₹299,₹999,https://www.flipkart.com/try-men-color-block-casual-white-black-shirt/p/itm60628958d25f3?pid=SHTFNNJGGBMUHWJP&lid=LSTSHTFNNJGGBMUHWJP8RSFY2&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_39&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTFNNJGGBMUHWJP.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
79,80,icome,Men Regular Fit Striped Casual Shirt,₹329,₹799,https://www.flipkart.com/icome-men-striped-casual-multicolor-shirt/p/itmbca9d412054be?pid=SHTGEZWZDWHHHZCJ&lid=LSTSHTGEZWZDWHHHZCJL6FZOB&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_40&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTGEZWZDWHHHZCJ.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948
80,81,NB NICKY BOY,Men Printed Round Neck Black T-Shirt,₹249,₹777,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itm8cd9c96a67f21?pid=TSHGC74BGUD3E33D&lid=LSTTSHGC74BGUD3E33DQK6OU7&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_41&otracker=browse&fm=organic&iid=en_VodW4lpZAXxf%2BzBO6woKv2nZ9uXg8UJQAtfl2%2BfxnztiYhqjdTj1tCdJdJJgJv044MTfAYsSMzVlDXlp%2F7VB9g%3D%3D&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180
81,82,NB NICKY BOY,"Pack of 2 Men Printed Hooded Neck Black, Light Green T-...",₹414,"₹1,100",https://www.flipkart.com/nb-nicky-boy-printed-men-hooded-neck-black-light-green-t-shirt/p/itm345925c05d5c5?pid=TSHGZFPAYQB6VZR3&lid=LSTTSHGZFPAYQB6VZR3WCX3UT&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_42&otracker=browse&fm=organic&iid=en_VodW4lpZAXxf%2BzBO6woKv2nZ9uXg8UJQAtfl2%2BfxnzsqnqUTOF7hTDJcehSXWLJ0eB7CXa5cQSUI6WwkeRAGMA%3D%3D&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180
82,83,BLIVE,"Men Striped Round Neck Maroon, Grey T-Shirt",₹249,"₹1,399",https://www.flipkart.com/blive-striped-men-round-neck-maroon-grey-t-shirt/p/itme357f8c31fa07?pid=TSHFVGZKEAZHPHMF&lid=LSTTSHFVGZKEAZHPHMFFBZ9RX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_43&otracker=browse&fm=organic&iid=7201b6d1-4840-4f12-bc78-6b462a85f3f1.TSHFVGZKEAZHPHMF.SEARCH&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180
83,84,NB NICKY BOY,Men Printed Hooded Neck White T-Shirt,₹239,₹666,https://www.flipkart.com/nb-nicky-boy-printed-men-hooded-neck-white-t-shirt/p/itmb60c0ed01d4f5?pid=TSHGM98SSG9GSYWV&lid=LSTTSHGM98SSG9GSYWV3QMED9&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_44&otracker=browse&fm=organic&iid=7201b6d1-4840-4f12-bc78-6b462a85f3f1.TSHGM98SSG9GSYWV.SEARCH&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180
84,85,EyeBogler,Men Color Block Round Neck Grey T-Shirt,₹279,"₹2,499",https://www.flipkart.com/eyebogler-color-block-men-round-neck-grey-t-shirt/p/itm6886de85edca9?pid=TSHGHYKFRMHBSJZC&lid=LSTTSHGHYKFRMHBSJZCAVMLKW&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_45&otracker=browse&fm=organic&iid=7201b6d1-4840-4f12-bc78-6b462a85f3f1.TSHGHYKFRMHBSJZC.SEARCH&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180
85,86,JUGULAR,Men Striped Round Neck Light Green T-Shirt,₹289,₹888,https://www.flipkart.com/jugular-striped-men-round-neck-light-green-t-shirt/p/itm14ef431002573?pid=TSHGG2FVBZZMGH5F&lid=LSTTSHGG2FVBZZMGH5FQV2HSY&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_46&otracker=browse&fm=organic&iid=7201b6d1-4840-4f12-bc78-6b462a85f3f1.TSHGG2FVBZZMGH5F.SEARCH&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180
86,87,NB NICKY BOY,Men Printed Hooded Neck Yellow T-Shirt,₹259,₹666,https://www.flipkart.com/nb-nicky-boy-printed-men-hooded-neck-yellow-t-shirt/p/itmee09e63fea7cb?pid=TSHGM98SD6UDWTSR&lid=LSTTSHGM98SD6UDWTSR8ZCQDH&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_47&otracker=browse&fm=organic&iid=en_VodW4lpZAXxf%2BzBO6woKv2nZ9uXg8UJQAtfl2%2BfxnzuTowEb9indt7JZeh4Z5%2Fzq%2FMMlQp%2BcPAd14Y6B4PM%2BoQ%3D%3D&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180
87,88,NB NICKY BOY,Men Printed Round Neck Black T-Shirt,₹349,₹649,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itm33c8d3171d5e7?pid=TSHGNTZW7S6ZAFD7&lid=LSTTSHGNTZW7S6ZAFD7LO0IYX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_48&otracker=browse&fm=organic&iid=en_VodW4lpZAXxf%2BzBO6woKv2nZ9uXg8UJQAtfl2%2BfxnztMrZDq2DRHsLj1fbEVXsHPZyEpCv2ZiZEvJ9SXAn6Kyw%3D%3D&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180
88,89,MOONVELLY,Men Solid Polo Neck Purple T-Shirt,₹299,"₹1,749",https://www.flipkart.com/moonvelly-solid-men-polo-neck-purple-t-shirt/p/itm9647a67f19b7e?pid=TSHGHA24ZHPZ7HFC&lid=LSTTSHGHA24ZHPZ7HFCLDB0RS&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_49&otracker=browse&fm=organic&iid=7201b6d1-4840-4f12-bc78-6b462a85f3f1.TSHGHA24ZHPZ7HFC.SEARCH&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180
89,90,TRIPR,Men Printed Round Neck Black T-Shirt,₹209,"₹1,999",https://www.flipkart.com/tripr-printed-men-round-neck-black-t-shirt/p/itm89cec78774279?pid=TSHGNWHE9CNUG2MH&lid=LSTTSHGNWHE9CNUG2MHVYDT44&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_50&otracker=browse&fm=organic&iid=7201b6d1-4840-4f12-bc78-6b462a85f3f1.TSHGNWHE9CNUG2MH.SEARCH&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180
